80419.87,14669
80762.03,16273
81104.18,13205
81446.34,14254
81788.52,15185
82130.58,16624
82472.76,13875
82814.93,13921
83157.09,16244
83499.26,15047
83841.32,15711
84183.49,13355
84525.67,16649
84867.84,13884
85210.01,17587
85552.06,13257
85894.23,15030
86236.41,13605
86578.57,12725
86920.73,15058
87262.78,12306
87604.97,15528
87947.14,11150
88289.29,13211
88631.46,17025
88973.53,16134
89315.7,15731
89657.86,17353
90000.05,12959
90342.21,15501
90684.27,11472
91026.43,12356
91368.61,15865
91710.77,14621
92052.93,18117
92394.99,17930
92737.17,13180
93079.35,14686
93421.51,16813
93763.68,16409
94105.73,15079
94447.91,15300
94790.07,14582
95132.23,13605
95474.39,15686
95816.47,12420
96158.65,16196
96500.82,15452
96842.98,12316
97185.17,16381
97527.21,16468
97869.38,15161
98211.55,15071
98553.72,15427
98895.89,15137
99237.93,16281
99580.08,15614
99922.25,16788
100264.43,15725
100606.59,16809
100948.64,17348
101290.82,17226
101633,14596
101975.17,14306
102317.33,19664
102659.38,23845
103001.58,19649
103343.78,22486
103685.95,19283
104028.12,19204
104370.17,17759
104712.35,18037
105054.52,20428
105396.69,17561
105738.85,21170
106080.91,20408
106423.08,20277
106765.25,18560
107107.43,17096
107449.59,19086
107791.63,20153
108133.81,17975
108475.97,20506
108818.13,18792
109160.31,18331
109502.39,21904
109844.57,17118
110186.76,20793
110528.93,18830
110871.11,18231
111213.16,14765
111555.33,21322
111897.5,16054
112239.67,19212
112581.84,19841
112923.91,18535
113266.08,20263
113608.23,18037
113950.38,17492
114292.54,17596
114634.61,19657
114976.77,17900
115318.92,17607
115661.08,17713
116003.26,21294
116345.31,19328
116687.47,19445
117029.66,16903
117371.84,15064
117714.01,17769
118056.06,17571
118398.21,18617
118740.38,17795
119082.53,19138
119424.7,19117
119766.76,21916
120108.93,17282
120451.09,18251
120793.26,16606
121135.44,19643
121477.49,19209
121819.65,18356
122161.82,17062
122503.99,16504
122846.17,16808
123188.22,19080
123530.39,17830
123872.55,18877
124214.72,19685
124556.89,18250
124898.94,15728
125241.11,20331
125583.27,17551
125925.43,16400
126267.61,16425
126609.67,18560
126951.86,17768
127294.07,18683
127636.26,16840
127978.42,14545
128320.46,17829
128662.63,18795
129004.82,19625
129346.98,16780
129689.14,15487
130031.18,16581
130373.36,18426
130715.53,16396
131057.7,17692
131399.86,17662
131741.9,16282
132084.06,18117
132426.23,15466
132768.4,14421
133110.59,16202
133452.63,14148
133794.81,17384
134136.97,16664
134479.15,15878
134821.33,14772
135163.38,18357
135505.56,16022
135847.73,15395
136189.9,18107
136532.06,22211
136874.11,17300
137216.3,15921
137558.47,16176
137900.63,18317
138242.8,17808
138584.85,16416
138927.02,18430
139269.19,18498
139611.35,17797
139953.54,15158
140295.61,17670
140637.77,17360
140979.94,17616
141322.11,15285
141664.27,18106
142006.35,15479
142348.53,15642
142690.71,16374
143032.87,16630
143375.03,16275
143717.09,15057
144059.26,18628
144401.42,17170
144743.59,17687
145085.75,14824
145427.81,17289
145769.96,15693
146112.15,18066
146454.32,17499
146796.48,20835
147138.54,16663
147480.72,18929
147822.89,16004
148165.05,15521
148507.23,13523
148849.28,15062
149191.45,16896
149533.62,13093
149875.79,16261
150217.95,18299
150560.01,19630
150902.17,16010
151244.34,15744
151586.5,16630
151928.66,13551
152270.71,14945
152612.88,18497
152955.03,17223
153297.21,17710
153639.39,18138
153981.45,12514
154323.63,13401
154665.81,15095
155007.97,17286
155350.15,17039
155692.22,18310
156034.38,17802
156376.55,16753
156718.74,14711
157060.91,16995
157402.98,15492
157745.17,15401
158087.33,12952
158429.5,15366
158771.68,15035
159113.73,16568
159455.9,17489
159798.08,14355
160140.25,17437
160482.44,15891
160824.5,16148
161166.66,16221
161508.84,16696
161851.01,15991
162193.18,19621
162535.24,14861
162877.4,17603
163219.56,16722
163561.73,16004
163903.92,14714
164245.98,17818
164588.17,16835
164930.33,16883
165272.49,18453
165614.65,15960
>21.08,75159
363.25,69466
705.42,60518
1047.6,53720
1389.76,54454
1731.82,49081
2073.99,46867
2416.15,45703
2758.31,44002
3100.47,42304
3442.53,36880
3784.68,39703
4126.84,38894
4469,39000
4811.16,38291
5153.21,39803
5495.38,40140
5837.55,40470
6179.72,42646
6521.87,40830
6863.93,42070
7206.1,40187
7548.29,36543
7890.45,43107
8232.61,38342
8574.67,39059
8916.86,44271
9259.01,39020
9601.17,39359
9943.33,42679
10285.39,37692
10627.56,40313
10969.72,40174
11311.89,40465
11654.06,41225
11996.1,36899
12338.26,36345
12680.43,37814
13022.6,39927
13364.76,37431
13706.82,37392
14048.99,40195
14391.17,41547
14733.34,38186
15075.49,36195
15417.54,39453
15759.71,36639
16101.89,36777
16444.06,40928
16786.23,35762
17128.29,35275
17470.45,38364
17812.61,37703
18154.78,37330
18496.95,38581
18839,39100
19181.17,38483
19523.34,34601
19865.51,37042
20207.7,39424
20549.78,37290
20891.94,38012
21234.13,37422
21576.33,39330
21918.48,37742
22260.57,36398
22602.76,41142
22944.92,38176
23287.08,36847
23629.24,34499
23971.3,37488
24313.48,36972
24655.65,38321
24997.81,34577
25339.99,37510
25682.05,33859
26024.22,34514
26366.38,32896
26708.55,35353
27050.72,34954
27392.78,34098
27734.93,36517
28077.09,35020
28419.25,37619
28761.43,35241
29103.48,33236
29445.65,38263
29787.81,38235
30129.97,35432
30472.11,32341
30814.17,36500
31156.34,35641
31498.51,36269
31840.68,35645
32182.84,36381
32524.9,34101
32867.07,37006
33209.23,37081
33551.4,31743
33893.58,33123
34235.64,36368
34577.79,36121
34919.95,38088
35262.1,35149
35604.26,35969
35946.31,38090
36288.48,35239
36630.66,35398
36972.82,34692
37314.99,39487
37657.06,36588
37999.22,35796
38341.43,35752
38683.62,34796
39025.78,36670
39367.83,35842
39710.02,34853
40052.19,33479
40394.36,32079
40736.52,37197
41078.57,35269
41420.74,36825
41762.92,34834
42105.11,33051
42447.27,35095
42789.33,37147
43131.49,35622
43473.65,33417
43815.81,35974
44157.98,38835
44500.05,33391
44842.21,34250
45184.37,36473
45526.55,36461
45868.71,32939
46210.76,35411
46552.92,34545
46895.1,33830
47237.26,37905
47579.43,35163
47921.49,29735
48263.65,34658
48605.82,34794
48947.98,35584
49290.15,34502
49632.21,32882
49974.38,34560
50316.55,32817
50658.73,32952
51000.9,35714
51342.98,36293
51685.13,34884
52027.29,34190
52369.45,33620
52711.61,34896
53053.67,32684
53395.83,35445
53738,34305
54080.17,36678
54422.33,35451
54764.39,32559
55106.55,31914
55448.73,37804
55790.89,33338
56133.06,36426
56475.12,31670
56817.28,36763
57159.46,37047
57501.63,33356
57843.8,32320
58185.89,33112
58528.06,33442
58870.23,33243
59212.39,35577
59554.56,36284
59896.61,36221
60238.78,37727
60580.94,34735
60923.11,35203
61265.28,38967
61607.33,38388
61949.5,36625
62291.67,33196
62633.84,34714
62976,31923
63318.05,36115
63660.23,32859
64002.4,35560
64344.56,36501
64686.74,32266
65028.81,36404
65371.02,33586
65713.17,34922
66055.33,37106
66397.49,32353
66739.53,36786
67081.72,34749
67423.88,36491
67766.04,37042
68108.22,37091
68450.28,35691
68792.43,38622
69134.58,34304
69476.76,37322
69818.96,38715
70161.03,35769
70503.18,40842
70845.34,40869
71187.52,42452
71529.7,47451
71871.77,44614
72213.92,51339
72556.08,64206
72898.23,87080
73240.4,135849
73582.45,240170
73924.61,405835
74266.77,646619
74608.93,863171
74951.11,1033083
75293.17,1209334
75635.33,1464738
75977.49,1668691
76319.69,1862799
76661.87,2048539
77003.94,2306609
77346.11,2466799
77688.28,2685925
78030.44,2847362
78372.6,3001531
78714.65,3232410
79056.86,3428193
79399.03,3507724
79741.2,3654261
80083.37,3849346
80425.42,4005293
80767.58,4080840
81109.74,4049099
81451.9,4161226
81794.07,4494407
82136.13,4787460
82478.31,4910108
82820.48,4963439
83162.65,4840570
83504.82,4952191
83846.88,5076208
84189.04,5174428
84531.22,5191672
84873.4,5280002
85215.57,5223243
85557.62,5240869
85899.79,5321706
86241.96,5359164
86584.12,5443514
86926.29,5470569
87268.34,5552085
87610.52,5492350
87952.69,5307287
88294.85,5182577
88637.02,5403169
88979.08,5411155
89321.25,5530383
89663.42,5566429
90005.6,5754589
90347.77,5728749
90689.82,5559881
91031.99,5579280
91374.16,5652322
91716.32,5349695
92058.48,5400498
92400.55,5488662
92742.73,5446258
93084.9,5552582
93427.07,5659157
93769.23,5601455
94111.29,5563403
94453.46,5606227
94795.62,5743415
95137.78,5795655
95479.94,5653631
95822.03,5572571
96164.2,5530684
96506.38,5532031
96848.53,5488965
97190.72,5516367
97532.77,5489856
97874.94,5433074
98217.11,5531925
98559.28,5597187
98901.44,5523169
99243.48,5591006
99585.64,5590603
99927.8,5488711
100269.99,5493629
100612.15,5539330
100954.19,5629116
101296.37,5650874
101638.56,5636870
101980.73,5544800
102322.88,5443967
102664.94,5482958
103007.16,5512377
103349.34,5561969
103691.51,5516749
104033.68,5527480
104375.73,5467411
104717.9,5371754
105060.08,5370665
105402.24,5520730
105744.4,5561610
106086.47,5524313
106428.63,5542369
106770.81,5574103
107112.99,5562769
107455.14,5718606
107797.2,5786271
108139.36,5750148
108481.52,5766979
108823.68,5826220
109165.89,5755752
109507.95,5874475
109850.15,5754335
110192.32,5722248
110534.49,5695518
110876.66,5799682
111218.72,5715522
111560.89,5796773
111903.05,5951249
112245.22,5863286
112587.39,5867604
112929.46,5796553
113271.63,5761399
113613.78,5773701
113955.94,5631173
114298.1,5627545
114640.17,5725190
114982.32,5713765
115324.47,5753186
115666.64,5700150
116008.81,5776857
116350.86,5724610
116693.02,5727404
117035.21,5800061
117377.4,5576789
117719.57,5570187
118061.62,5448851
118403.76,5606365
118745.93,5568247
119088.09,5644230
119430.25,5717030
119772.32,5685277
120114.48,5697409
120456.65,5672073
120798.81,5640822
121141.01,5715275
121483.05,5700696
121825.21,5637447
122167.38,5552939
122509.55,5664972
122851.72,5581087
123193.78,5626008
123535.94,5565184
123878.11,5545501
124220.28,5543041
124562.44,5501205
124904.49,5513961
125246.66,5577805
125588.83,5321711
125930.99,5323874
126273.17,5364940
126615.23,5515608
126957.45,5583218
127299.62,5612464
127641.81,5663674
127983.97,5603408
128326.02,5591592
128668.19,5535186
129010.37,5465516
129352.54,5397223
129694.69,5472983
130036.74,5469945
130378.92,5379548
130721.08,5383198
131063.26,5320228
131405.41,5396385
131747.46,5444214
132089.62,5327240
132431.79,5262568
132773.95,5319747
133116.15,5563708
133458.19,5466245
133800.37,5482484
134142.53,5571835
134484.7,5494681
134826.88,5538859
135168.94,5540203
135511.12,5505706
135853.28,5335417
136195.46,5502093
136537.61,5349125
136879.67,5480466
137221.86,5378898
137564.02,5389852
137906.18,5301804
138248.35,5312847
138590.4,5363818
138932.57,5385218
139274.74,5422624
139616.9,5524600
139959.09,5416530
140301.16,5204256
140643.33,5409973
140985.49,5248864
141327.66,5391620
141669.82,5609642
142011.91,5552583
142354.09,5510401
142696.26,5507805
143038.42,5495480
143380.58,5360073
143722.64,5187086
144064.81,5244299
144406.98,5257346
144749.15,5174988
145091.3,5211669
145433.36,5295128
145775.52,5423937
146117.7,5507483
146459.87,5507733
146802.03,5367108
147144.09,5147046
147486.27,5163928
147828.44,5368638
148170.61,5324806
148512.78,5287144
148854.84,5259582
149197.01,5360725
149539.18,5600801
149881.34,5354979
150223.5,5444387
150565.57,5441063
150907.73,5248567
151249.89,5299107
151592.05,5070217
151934.21,5178228
152276.26,5243219
152618.43,5216192
152960.59,5234885
153302.77,5328161
153644.95,5316945
153987,5421828
154329.19,5616630
154671.36,5430908
155013.53,5498085
155355.71,5363393
155697.77,5382592
156039.94,5228037
156382.11,5229217
156724.3,5230565
157066.47,5264080
157408.55,5400602
157750.73,5422367
158092.89,5249465
158435.06,5360820
158777.24,5407462
159119.29,5339697
159461.46,5187484
159803.63,5341624
160145.8,5417630
160488,5262497
160830.06,5197473
161172.22,5293748
161514.4,5230756
161856.57,5377005
162198.74,5449473
162540.8,5200589
162882.96,5196295
163225.12,5380782
163567.28,5277654
163909.47,5332449
164251.54,5352437
164593.72,5199104
164935.89,5166880
165278.04,5166365
165620.2,4979877
>24.2,112231
366.37,102228
708.55,95440
1050.73,90660
1392.88,81872
1734.94,80745
2077.11,76895
2419.27,76175
2761.43,75370
3103.6,69717
3445.65,69228
3787.81,69823
4129.96,68784
4472.13,67717
4814.28,67798
5156.33,69287
5498.5,68284
5840.68,68059
6182.84,70219
6524.99,68713
6867.05,71299
7209.23,71186
7551.41,71682
7893.57,69470
8235.74,70518
8577.79,67310
8919.98,71996
9262.13,68871
9604.29,69435
9946.46,69109
10288.52,68054
10630.68,70762
10972.84,69839
11315.01,65885
11657.18,69023
11999.23,68988
12341.38,67803
12683.56,65838
13025.73,64674
13367.88,70081
13709.95,66886
14052.12,69362
14394.3,68449
14736.46,63707
15078.61,68054
15420.66,69715
15762.84,68593
16105.02,69225
16447.18,70055
16789.35,67833
17131.41,66191
17473.58,66535
17815.73,69388
18157.91,68861
18500.07,68207
18842.13,64634
19184.29,69599
19526.47,65578
19868.64,65466
20210.83,67480
20552.9,64913
20895.07,67483
21237.26,67241
21579.45,66933
21921.6,64385
22263.69,68284
22605.89,64321
22948.05,67490
23290.2,64705
23632.36,63239
23974.43,69997
24316.61,68319
24658.77,67612
25000.93,68669
25343.12,68923
25685.18,65294
26027.35,66748
26369.51,64991
26711.67,65641
27053.85,66435
27395.9,67922
27738.05,66867
28080.21,68685
28422.38,65864
28764.56,68646
29106.61,68679
29448.77,68631
29790.93,67649
30133.09,68718
30475.24,70087
30817.29,72151
31159.47,72170
31501.64,77644
31843.8,85009
32185.96,100632
32528.03,119957
32870.19,181866
33212.36,336473
33554.52,596256
33896.7,840669
34238.77,1159454
34580.91,1567969
34923.07,1974229
35265.23,2421970
35607.38,2858679
35949.43,3326683
36291.61,3761350
36633.78,4264141
36975.95,4338302
37318.11,4982668
37660.18,5297086
38002.35,5638691
38344.55,5861475
38686.74,5987018
39028.9,6220817
39370.96,6318345
39713.14,6551271
40055.31,6546268
40397.49,7051467
40739.65,7046453
41081.69,7177715
41423.87,7228363
41766.04,7222415
42108.23,7295907
42450.4,7609195
42792.45,7591328
43134.62,7590413
43476.78,7730266
43818.93,7614242
44161.11,7859045
44503.18,7900509
44845.33,7845707
45187.49,8000927
45529.67,7837421
45871.84,7949303
46213.88,7827664
46556.06,7686583
46898.23,7996259
47240.39,8017628
47582.56,7934733
47924.62,7963544
48266.78,8078580
48608.94,8052592
48951.11,7957190
49293.28,8153401
49635.34,8145171
49977.5,8123705
50319.68,8220561
50661.85,8082724
51004.03,8067746
51346.1,8096960
51688.26,8280733
52030.42,8234425
52372.58,8338596
52714.73,8076533
53056.8,7897442
53398.96,8084030
53741.12,8019375
54083.29,8019501
54425.45,8157832
54767.52,7860187
55109.68,7973304
55451.86,8053547
55794.02,8105368
56136.18,7924915
56478.24,7928414
56820.4,7877294
57162.58,8098297
57504.75,8155951
57846.92,7936670
58189.01,8002463
58531.19,7890812
58873.35,8053715
59215.52,7914102
59557.69,8054655
59899.74,7939169
60241.9,8027288
60584.06,7723678
60926.24,7767885
61268.41,8046806
61610.45,8307109
61952.63,8243516
62294.8,8302718
62636.97,8169129
62979.12,8241819
63321.18,8137784
63663.35,8077164
64005.53,8104243
64347.68,8353121
64689.87,8103499
65031.93,8096751
65374.14,8029603
65716.29,7750511
66058.45,7946129
66400.61,7915667
66742.66,8123178
67084.85,8160085
67427,8101619
67769.16,8470910
68111.34,8168048
68453.4,8370602
68795.55,7900937
69137.71,7968047
69479.89,7987115
69822.08,7896355
70164.16,8072738
70506.3,7794149
70848.46,7908612
71190.65,7873805
71532.82,7882367
71874.89,7987906
72217.05,7997356
72559.2,8038786
72901.36,8350755
73243.52,8378869
73585.57,8309502
73927.74,8425456
74269.9,8229640
74612.05,8447641
74954.23,8281517
75296.29,8223632
75638.46,8255571
75980.62,8250421
76322.81,8269756
76664.99,8220937
77007.06,8105513
77349.23,8158524
77691.4,7935880
78033.57,7912617
78375.73,7842182
78717.79,8081387
79059.99,8226134
79402.16,8033221
79744.32,8114277
80086.49,7835085
80428.55,7849848
80770.7,8028869
81112.86,7868286
81455.02,7672760
81797.2,8057858
82139.26,8149033
82481.44,8183998
82823.6,8141792
83165.77,8028557
83507.94,8197265
83850,8181708
84192.17,8032288
84534.35,7889976
84876.52,8047045
85218.69,7868412
85560.74,8241219
85902.91,8267581
86245.09,8334578
86587.25,7941654
86929.41,7972194
87271.46,8305139
87613.64,8273002
87955.81,8053415
88297.97,8186792
88640.15,8234775
88982.21,8125690
89324.38,8128011
89666.54,8009161
90008.72,8042899
90350.89,8413173
90692.95,8485878
91035.11,8190221
91377.28,8079064
91719.44,8114848
92061.61,8218044
92403.67,8189794
92745.85,8164055
93088.03,8120478
93430.19,8435363
93772.36,8110485
94114.41,8372232
94456.59,8326886
94798.75,8026349
95140.91,8106883
95483.07,7977575
95825.15,7969014
96167.33,7747269
96509.5,7909130
96851.66,8090522
97193.84,7898689
97535.89,7883355
97878.06,7968860
98220.23,8202783
98562.4,8120710
98904.56,7638018
99246.61,7622943
99588.76,7990684
99930.93,7797444
100273.11,7727088
100615.27,7892427
100957.32,7957251
101299.5,8134339
101641.69,8370704
101983.85,8052867
102326.01,7854084
102668.06,7692351
103010.28,7944625
103352.46,7871684
103694.63,8401075
104036.8,8301068
104378.85,7968545
104721.03,7972974
105063.2,8088632
105405.36,7726030
105747.52,7790655
106089.59,8228080
106431.76,7795926
106773.94,7666157
107116.11,7840410
107458.26,7830099
107800.32,7685514
108142.49,7876780
108484.65,8009437
108826.82,8173160
109169.02,7922106
109511.07,8233435
109853.28,7975564
110195.44,8354338
110537.61,7966872
110879.79,8013202
111221.84,8184807
111564.01,7938782
111906.18,8051166
112248.35,8065344
112590.52,8002217
112932.59,8310175
113274.76,8147169
113616.9,8256811
113959.06,8376003
114301.22,8330732
114643.29,8254898
114985.44,8511658
115327.59,8259665
115669.76,8179082
116011.94,7878427
116353.99,8285965
116696.17,8022281
117038.34,8375179
117380.52,8305945
117722.69,8100275
118064.74,7858754
118406.88,8025502
118749.06,7975979
119091.21,7945783
119433.38,7757868
119775.44,7743017
120117.6,7978744
120459.78,7654113
120801.94,7911443
121144.13,8107132
121486.17,7962681
121828.33,7959035
122170.5,7801417
122512.67,8047389
122854.85,7932030
123196.9,7998871
123539.07,8135864
123881.23,8115426
124223.4,7982465
124565.56,8125842
124907.61,8046232
125249.79,8203927
125591.95,7533592
125934.11,7958728
126276.29,7673991
126618.35,7453749
126960.58,7693490
127302.75,7856026
127644.94,8154101
127987.09,8466024
128329.14,8092128
128671.31,8045228
129013.5,8177781
129355.66,8357002
129697.81,7950160
130039.86,8153096
130382.04,8177792
130724.21,7969438
131066.38,8080359
131408.53,8017625
131750.58,8101620
132092.74,8144142
132434.91,8154539
132777.08,7736263
133119.27,7897687
133461.32,8165826
133803.49,8376374
134145.65,8138070
134487.84,8109678
134830,8167900
135172.06,8144735
135514.25,7962040
135856.41,8017455
136198.58,8043274
136540.73,8273317
136882.79,8173548
137224.98,8320105
137567.15,8516541
137909.31,8194790
138251.48,7997730
138593.53,7969923
138935.7,7921421
139277.87,7866971
139620.03,8302537
139962.21,7610085
140304.29,7878063
140646.45,7746410
140988.62,7690942
141330.79,8072313
141672.94,8213526
142015.03,7975201
142357.22,8316242
142699.39,8429826
143041.55,8329895
143383.7,8203504
143725.76,8318226
144067.94,8055091
144410.1,7966532
144752.27,7869395
145094.42,7763847
145436.48,7820874
145778.64,7972238
146120.83,8154659
146463,8132321
146805.15,8246349
147147.22,8239107
147489.4,8175106
147831.57,8146741
148173.74,8097308
148515.9,8329737
148857.96,8181335
149200.13,8213964
149542.3,8155007
149884.47,8308686
150226.62,8110394
150568.69,8146505
150910.85,8091012
151253.02,7736190
151595.18,8028151
151937.34,7947912
152279.39,7835375
152621.56,7816634
152963.71,8044268
153305.89,8083746
153648.07,8297492
153990.12,8108274
154332.31,8231788
154674.49,7916204
155016.65,8004642
155358.83,8218297
155700.89,8193987
156043.07,7808610
156385.23,8053300
156727.42,8164031
157069.59,8120131
157411.68,8125353
157753.85,7803497
158096.01,7964873
158438.18,7737941
158780.36,8066148
159122.41,8093890
159464.59,8012608
159806.76,8063872
160148.93,8312925
160491.12,8123902
160833.18,7987653
161175.34,7976852
161517.53,8281773
161859.69,8018294
162201.86,7926377
162543.92,8218288
162886.08,8019787
163228.24,8141311
163570.4,8362581
163912.59,8236008
164254.66,7963590
164596.85,7811161
164939.01,8139678
165281.16,8032196
165623.33,8294035
>27.33,166309
369.49,157357
711.68,147948
1053.85,137636
1396.01,133977
1738.07,129351
2080.24,129212
2422.4,126491
2764.56,127432
3106.72,124945
3448.77,118922
3790.93,120658
4133.09,120553
4475.25,113719
4817.41,118200
5159.46,118548
5501.63,115685
5843.8,116406
6185.97,113205
6528.12,118770
6870.18,118801
7212.35,114089
7554.54,117170
7896.7,118171
8238.86,114870
8580.93,117958
8923.1,118175
9265.26,116815
9607.42,120091
9949.58,122626
10291.64,116875
10633.8,121509
10975.97,114155
11318.14,118560
11660.31,116937
12002.35,116101
12344.51,118631
12686.68,112741
13028.85,118287
13371.01,120582
13713.07,116477
14055.24,117410
14397.42,113616
14739.58,117836
15081.74,118321
15423.79,117876
15765.96,118458
16108.14,118457
16450.31,118698
16792.48,115881
17134.54,118025
17476.7,117753
17818.86,122560
18161.03,120636
18503.2,125031
18845.25,126971
19187.42,141563
19529.59,170679
19871.79,238749
20213.95,319835
20556.02,451662
20898.19,712910
21240.38,899827
21582.58,1068558
21924.73,1307357
22266.82,1600006
22609.01,1964398
22951.17,2398070
23293.33,2759245
23635.49,3262015
23977.55,3794527
24319.73,4224980
24661.89,4621880
25004.06,5024221
25346.24,5288985
25688.3,5461451
26030.47,5840891
26372.63,5884977
26714.8,5939968
27056.97,6222796
27399.02,6260975
27741.18,6359194
28083.34,6393903
28425.5,6373468
28767.68,6261979
29109.73,6479600
29451.9,6450659
29794.06,6604084
30136.21,6499814
30478.36,6443060
30820.42,6623200
31162.6,6548290
31504.76,6560572
31846.93,6467917
32189.09,6580429
32531.15,6661493
32873.31,6589486
33215.48,6792212
33557.65,6886342
33899.83,6805054
34241.89,6522113
34584.04,6899678
34926.2,6985606
35268.35,6984247
35610.51,7087379
35952.56,7042603
36294.73,7038496
36636.91,7047825
36979.07,6885407
37321.24,6920196
37663.31,6986635
38005.47,6994898
38347.67,7014102
38689.87,7083662
39032.03,7272842
39374.08,7017635
39716.27,7103821
40058.44,6992506
40400.61,7290736
40742.77,7065380
41084.82,7335637
41426.99,7247378
41769.17,7118695
42111.36,7056704
42453.52,7076240
42795.58,6950328
43137.74,6984788
43479.9,6927561
43822.06,7176537
44164.23,7354924
44506.3,7238604
44848.46,7147610
45190.62,7135204
45532.8,7157867
45874.96,7213649
46217.01,7311661
46559.18,7296488
46901.35,7165022
47243.51,7060225
47585.68,7111367
47927.74,7187250
48269.9,7126713
48612.06,7371039
48954.23,7293364
49296.4,7193505
49638.46,7132754
49980.63,7214761
50322.8,7211103
50664.98,7173988
51007.15,7030503
51349.22,7086868
51691.38,7005592
52033.54,7009882
52375.7,7019596
52717.86,7008639
53059.92,7193376
53402.08,7342577
53744.24,7192382
54086.42,7252862
54428.58,7401391
54770.64,7436769
55112.82,7147111
55454.98,7034890
55797.14,7493648
56139.31,6902595
56481.37,7593981
56823.53,7618603
57165.71,7569028
57507.88,7344665
57850.05,7443187
58192.14,7615552
58534.31,7599974
58876.48,7503588
59218.64,7320916
59560.81,7462641
59902.86,7215883
60245.03,7312333
60587.19,7462471
60929.36,7512731
61271.53,7644040
61613.58,7564890
61955.75,7347905
62297.92,7301805
62640.09,7360157
62982.25,7709290
63324.3,7611126
63666.48,7423237
64008.65,7429622
64350.81,7475821
64692.99,7611140
65035.06,7645221
65377.27,7550852
65719.42,7536653
66061.58,7618969
66403.74,7204258
66745.78,7686015
67087.97,7652598
67430.13,7487690
67772.29,8026858
68114.47,8026580
68456.53,7926046
