1,0,0,0,0,0
0.9999,0.0001,0,0,0,0
0.999799060085002,0.00019894011499800018,9.999000000000002e-7,0,0,0
0.9996971815900112,0.0002968306101981693,0.0000029789044090802384,9.996990801789938e-9,0,0
0.999594365856357,0.00039368164940088897,0.000005916531629907934,3.967707458633636e-8,9.993963528930669e-11,0
0.9994906142316555,0.0004895032960030245,0.000009792609899902927,9.842178161090373e-8,4.955504464273401e-10,9.989909636093012e-13
0.9993859280697838,0.0005843055139886608,0.000014587273182969906,1.953142819791929e-7,1.4743139357870761e-9,5.9519711644336344e-12
0.9992803087308615,0.0006780981689103952,0.000020280957111228704,3.391454940092808e-7,3.4115232993878397e-9,2.068605717426146e-11
0.9991737575812434,0.0007708910288612765,0.00002685439497618016,5.384200907043579e-7,6.766446758412039e-9,5.477673773280954e-11
0.9990662759935192,0.0008626937654374806,0.00003428861376875088,8.013624058117028e-7,1.2078590449944352e-8,1.2238529806356936e-10
0.9989578653465223,0.000953515954691811,0.00004256493026766612,0.0000011359222409360082,1.996405887109864e-8,2.430584218643373e-10
0.9988485270253467,0.0010433670780781096,0.000051664947175605836,0.000001549780575154071,3.111201090481412e-8,4.4249095819958735e-10
0.9987382624213702,0.0011322565233866668,0.00006157054930260447,0.000002050355178558982,4.6281209489214804e-8,7.532528208502884e-10
0.9986270729322864,0.0012201935856707136,0.00007226389979616096,0.0000026448061311433006,6.629666302554119e-8,1.2154809683304666e-9
0.9985149599621418,0.0013071874681640815,0.0000837274364175308,0.0000033400412484122534,9.204635665228744e-8,1.87753739375421e-9
0.9984019249213806,0.001393247283190112,0.00009594386786367768,0.000004142721415099786,1.2447807154531688e-7,2.796634035027408e-9
0.9982879692268948,0.001478382053061899,0.00010889617013436761,0.000005059265828342284,1.6459629043538994e-7,4.039425497440865e-9
0.9981730943020805,0.0015626007109739457,0.00012256758294389386,0.000006095857151646978,2.1345918756572811e-7,5.682570462651121e-9
0.9980573015768991,0.0016459121018853155,0.00013694160617692646,0.000007258446580974483,2.7217570134296053e-7,7.81326264024803e-9
0.9979405924879443,0.0017283249833943569,0.00015200199638798516,0.000008552758824237506,3.419026879650636e-7,1.0529732100619583e-8
0.9978229684785136,0.00180984802660508,0.0001677327633440402,0.000009984296995500609,4.2384215433971357e-7,1.3941717810630346e-8
0.997704430998684,0.0018904898169852657,0.0001841181666097503,0.000011558347425148936,5.19238568635833e-7,1.8170912176726158e-8
0.9975849815053924,0.0019702588552163794,0.00020114271217485218,0.00001327998438727702,6.293762468400324e-7,2.3351378383460007e-8
0.9974646214625198,0.0020491635580353706,0.0002187911491232219,0.000015154074745532229,7.555768137181304e-7,2.962994129909848e-8
0.997343352340979,0.0021272122590684298,0.00023704846634313187,0.000017185282518631,8.991967366099887e-7,3.71665527039106e-8
0.9972211756188061,0.0022044132096567786,0.00025589988927823376,0.000019378073366749887,0.0000010616249305135247,4.613463158095735e-8
0.9970980927812547,0.002280774579674567,0.00027533087671880173,0.000021736718999977337,0.0000012442804329409734,5.6721380193686654e-8
0.9969741053208936,0.002356304458338951,0.00029532711763277544,0.000024265301509996422,0.0000014486101470572633,6.912807665939144e-8
0.9968492147377063,0.00243101085501242,0.0003158745280361472,0.000026967717626153063,0.0000016760866516367556,8.357034471260328e-8
0.9967234225391942,0.0025049016999974505,0.00033695924790224215,0.000029847682897048843,0.00000192820607640058,1.0027840133776779e-7
0.9965967302404808,0.002577984845323552,0.00035856763810944567,0.000032908735798782286,0.0000022064860413223825,1.1949728293607635e-7
0.9964691393644186,0.002650268065526775,0.00038068627742693606,0.0000361542417709474,0.000002512463658515494,1.4148705067710784e-7
0.9963406514416977,0.002721759058421757,0.00040330195953798613,0.00003958739718148334,0.0000028476935953393316,1.6652297567196098e-7
0.9962112680109556,0.0027924654458663647,0.00042640169010040095,0.00004321123322145444,0.0000032137461973872677,1.948957045908284e-7
0.996080990618889,0.0028623947745190096,0.0004499726838436647,0.00004702861973082517,0.000003612205670042245,2.2691140633447396e-7
0.9959498208203663,0.002931554516588696,0.0004740023617023726,0.00005104226895628035,0.00000404466831731009,2.6289190035582245e-7
0.9958177601785416,0.002999952070577876,0.0004984783479855299,0.00005525473924212672,0.000004512740836663786,3.031747672148504e-7
0.9956848102649687,0.003067594762018171,0.0005233884675813038,0.00005966843865529778,0.000005018038668654899,3.481134419371781e-7
0.9955509726597166,0.003134489844199026,0.000548720743196817,0.00006428562854547034,0.000005562184400070951,3.980772907341974e-7
0.9954162489514853,0.003200644498889365,0.0005744633926325789,0.00006910842704128703,0.00000614680621943976,4.534516716302308e-7
0.9952806407377215,0.003266065837052306,0.0006006048260911528,0.00007413881248366595,0.00000677353642370365,5.146379795300946e-7
0.9951441496247349,0.0033307608995530014,0.000627133643519661,0.00007937862679716488,0.000007444009974907978,5.820536762485352e-7
0.9950067772278142,0.0033947366578596693,0.0006540386319857365,0.0000848295788003548,0.000008159863105769638,6.561323060113136e-7
0.9948685251713435,0.0034580000147378695,0.0006813087630865311,0.00009049324745614362,0.000008922731973012057,7.373234969262335e-7
0.9947293950889177,0.0035205578049380963,0.0007089331903903965,0.00009637108506297912,0.000009734251357373751,8.260929489111305e-7
0.9945893886234579,0.0035824167958767392,0.000736901246910858,0.00010246442038784648,0.000010596053409217712,9.229224085547692e-7
0.9944485074273266,0.003643583688310478,0.0007652024426125032,0.00010877446174196377,0.00001150976643868881,0.0000010283096313757227
0.9943067531624412,0.0037040651170041697,0.0007938264619484147,0.00011530230000006619,0.000012477013749385966,0.000001142768331933635
0.994164127500388,0.0037638676513922845,0.0008227631614287779,0.00012204891156415747,0.000013499412514535091,0.000001266828122236786
0.9940206321225342,0.003822997796233955,0.0008520025672202983,0.00012901516127259495,0.000014578572694667812,0.000001401034438879592
0.9938762687201397,0.0038814619922616896,0.0008815348727760702,0.00013620180525536263,0.00001571609599582959,0.0000015459484593335722
